image,labels
20190736-melange-de-jus-de-fruits-vitafit.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.854755103588
topicality: 0.854755103588
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.673362314701
topicality: 0.673362314701
, mid: ""/m/01jwgf""
description: ""product""
score: 0.652879595757
topicality: 0.652879595757
, mid: ""/m/02w08""
description: ""flavor""
score: 0.609356045723
topicality: 0.609356045723
, mid: ""/m/02y7l1""
description: ""orange drink""
score: 0.555032789707
topicality: 0.555032789707
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.547634124756
topicality: 0.547634124756
, mid: ""/m/0271t""
description: ""drink""
score: 0.515252351761
topicality: 0.515252351761
]"
20176587-biscuits-sables-chocolat-au-lait-sondey.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.639997541904
topicality: 0.639997541904
, mid: ""/m/02w08""
description: ""flavor""
score: 0.637663602829
topicality: 0.637663602829
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.527947306633
topicality: 0.527947306633
]"
20345365-jambon-de-paris-sans-couenne-x-6-tranches-l-espiguette-saint-alby.jpg,"[mid: ""/m/03ylp97""
description: ""fish products""
score: 0.722467362881
topicality: 0.722467362881
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.658723413944
topicality: 0.658723413944
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.53320401907
topicality: 0.53320401907
, mid: ""/m/02w08""
description: ""flavor""
score: 0.507002174854
topicality: 0.507002174854
]"
0046000815213-melange-d-epices-pour-guacamole-old-el-paso.jpg,"[mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.811284244061
topicality: 0.811284244061
, mid: ""/m/02wbm""
description: ""food""
score: 0.744835495949
topicality: 0.744835495949
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.741396963596
topicality: 0.741396963596
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.708721935749
topicality: 0.708721935749
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.613141894341
topicality: 0.613141894341
, mid: ""/m/02w08""
description: ""flavor""
score: 0.607584536076
topicality: 0.607584536076
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.599791765213
topicality: 0.599791765213
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.585444927216
topicality: 0.585444927216
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.556218743324
topicality: 0.556218743324
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.541776835918
topicality: 0.541776835918
]"
3265478446003-mayonnaise-lesieur.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.916114330292
topicality: 0.916114330292
, mid: ""/m/01jwgf""
description: ""product""
score: 0.787787973881
topicality: 0.787787973881
, mid: ""/m/02w08""
description: ""flavor""
score: 0.554237365723
topicality: 0.554237365723
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.524079859257
topicality: 0.524079859257
]"
3270190127505-cornichons-a-croquer-extra-fins-carrefour-groupe-carrefour.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.773303925991
topicality: 0.773303925991
, mid: ""/m/01jwgf""
description: ""product""
score: 0.676395475864
topicality: 0.676395475864
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.671988427639
topicality: 0.671988427639
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.572918474674
topicality: 0.572918474674
, mid: ""/m/0bpklr5""
description: ""pickled foods""
score: 0.533140361309
topicality: 0.533140361309
]"
20255497-macedoine-de-legumes-saladinettes.jpg,"[mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.822383999825
topicality: 0.822383999825
, mid: ""/m/02wbm""
description: ""food""
score: 0.819064080715
topicality: 0.819064080715
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.781401455402
topicality: 0.781401455402
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.651819229126
topicality: 0.651819229126
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.648279428482
topicality: 0.648279428482
, mid: ""/m/0f4s2w""
description: ""vegetable""
score: 0.620622932911
topicality: 0.620622932911
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.575733482838
topicality: 0.575733482838
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.574618577957
topicality: 0.574618577957
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.558825612068
topicality: 0.558825612068
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.55446100235
topicality: 0.55446100235
]"
3263855091228-100-jus-d-orange-leader-price.jpg,"[mid: ""/m/03gq5hm""
description: ""font""
score: 0.680486500263
topicality: 0.680486500263
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.639298141003
topicality: 0.639298141003
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.582698643208
topicality: 0.582698643208
, mid: ""/m/02w08""
description: ""flavor""
score: 0.58247178793
topicality: 0.58247178793
, mid: ""/m/0cyhj_""
description: ""orange""
score: 0.511375188828
topicality: 0.511375188828
, mid: ""/m/01jwgf""
description: ""product""
score: 0.501069247723
topicality: 0.501069247723
]"
20250461-jus-multivitamine-solevita-vitafit-lidl.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.857290863991
topicality: 0.857290863991
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.685037016869
topicality: 0.685037016869
, mid: ""/m/01jwgf""
description: ""product""
score: 0.647537112236
topicality: 0.647537112236
, mid: ""/m/02w08""
description: ""flavor""
score: 0.606947779655
topicality: 0.606947779655
, mid: ""/m/0271t""
description: ""drink""
score: 0.586558878422
topicality: 0.586558878422
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.526306450367
topicality: 0.526306450367
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.504428327084
topicality: 0.504428327084
]"
3270190136880-moutarde-de-dijon-carrefour-bio-carrefour.jpg,"[mid: ""/m/0gtdm""
description: ""condiment""
score: 0.733815789223
topicality: 0.733815789223
, mid: ""/m/0bpklr5""
description: ""pickled foods""
score: 0.62230181694
topicality: 0.62230181694
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.612331449986
topicality: 0.612331449986
, mid: ""/m/02w08""
description: ""flavor""
score: 0.528469800949
topicality: 0.528469800949
]"
50157617-ketchup-heinz.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.8132827878
topicality: 0.8132827878
, mid: ""/m/0ht80""
description: ""ketchup""
score: 0.755542039871
topicality: 0.755542039871
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.74065887928
topicality: 0.74065887928
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.714285433292
topicality: 0.714285433292
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.622444212437
topicality: 0.622444212437
, mid: ""/m/02w08""
description: ""flavor""
score: 0.575084388256
topicality: 0.575084388256
, mid: ""/m/01jwgf""
description: ""product""
score: 0.537361264229
topicality: 0.537361264229
]"
3252378001319-sel-fin-iode-cerebos.jpg,"[mid: ""/m/0271t""
description: ""drink""
score: 0.836681365967
topicality: 0.836681365967
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.788977980614
topicality: 0.788977980614
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.760193824768
topicality: 0.760193824768
, mid: ""/m/02n3pb""
description: ""product""
score: 0.759199261665
topicality: 0.759199261665
, mid: ""/m/01599""
description: ""beer""
score: 0.642261505127
topicality: 0.642261505127
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.50920265913
topicality: 0.50920265913
]"
26073651-10-pains-au-lait-extra-moelleux-les-patissades-aldi.jpg,"[mid: ""/m/0h55b""
description: ""junk food""
score: 0.852702319622
topicality: 0.852702319622
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.8324213624
topicality: 0.8324213624
, mid: ""/m/05wgwh""
description: ""sweetness""
score: 0.672582805157
topicality: 0.672582805157
, mid: ""/m/02w08""
description: ""flavor""
score: 0.638179719448
topicality: 0.638179719448
, mid: ""/m/02wbm""
description: ""food""
score: 0.62866050005
topicality: 0.62866050005
, mid: ""/m/052lwg6""
description: ""baked goods""
score: 0.528486847878
topicality: 0.528486847878
]"
3270190127529-confiture-d-abricots-au-sucre-de-canne-carrefour-bio-carrefour.jpg,"[mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.900250852108
topicality: 0.900250852108
, mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.843809664249
topicality: 0.843809664249
, mid: ""/m/02xwb""
description: ""fruit""
score: 0.685923397541
topicality: 0.685923397541
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.646519780159
topicality: 0.646519780159
, mid: ""/m/0dqb5""
description: ""citrus""
score: 0.583298325539
topicality: 0.583298325539
, mid: ""/m/01b4k8""
description: ""mandarin orange""
score: 0.578414440155
topicality: 0.578414440155
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.577538192272
topicality: 0.577538192272
, mid: ""/m/01384_""
description: ""jam""
score: 0.567679703236
topicality: 0.567679703236
, mid: ""/m/0l7hb""
description: ""clementine""
score: 0.561852216721
topicality: 0.561852216721
, mid: ""/m/02wbm""
description: ""food""
score: 0.552761495113
topicality: 0.552761495113
]"
54492387-coca-cola-light-coca-cola.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.793233215809
topicality: 0.793233215809
, mid: ""/m/06qrr""
description: ""soft drink""
score: 0.718659996986
topicality: 0.718659996986
, mid: ""/m/0271t""
description: ""drink""
score: 0.710857927799
topicality: 0.710857927799
, mid: ""/m/059r7w6""
description: ""carbonated soft drinks""
score: 0.678981721401
topicality: 0.678981721401
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.673255801201
topicality: 0.673255801201
, mid: ""/m/01jwgf""
description: ""product""
score: 0.57451659441
topicality: 0.57451659441
, mid: ""/m/023ls""
description: ""cola""
score: 0.55090713501
topicality: 0.55090713501
, mid: ""/m/01yvs""
description: ""coca cola""
score: 0.54987090826
topicality: 0.54987090826
, mid: ""/m/06rrc""
description: ""shoe""
score: 0.536687910557
topicality: 0.536687910557
]"
20534080-crudites-jambon-emmental-oeufs-chef-select-to-go.jpg,"[mid: ""/m/04scj""
description: ""meat""
score: 0.743755578995
topicality: 0.743755578995
, mid: ""/m/03q2b""
description: ""ham""
score: 0.614907979965
topicality: 0.614907979965
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.570442140102
topicality: 0.570442140102
, mid: ""/m/02wbm""
description: ""food""
score: 0.56586420536
topicality: 0.56586420536
]"
3256224252054-beurre-moule-de-bretagne-demi-sel-80-mg-u.jpg,"[mid: ""/m/06fvc""
description: ""red""
score: 0.962224543095
topicality: 0.962224543095
, mid: ""/m/02n3pb""
description: ""product""
score: 0.841458320618
topicality: 0.841458320618
, mid: ""/m/01jwgf""
description: ""product""
score: 0.763517975807
topicality: 0.763517975807
, mid: ""/m/080jpd1""
description: ""coin purse""
score: 0.657867252827
topicality: 0.657867252827
, mid: ""/m/01cd9""
description: ""brand""
score: 0.540860772133
topicality: 0.540860772133
, mid: ""/m/05c0n6k""
description: ""label""
score: 0.527032792568
topicality: 0.527032792568
, mid: ""/m/036qh8""
description: ""produce""
score: 0.520089924335
topicality: 0.520089924335
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.515617489815
topicality: 0.515617489815
]"
3254560618855-chips-a-l-ancienne-coupe-fine-auchan.jpg,"[mid: ""/m/0h55b""
description: ""junk food""
score: 0.934284865856
topicality: 0.934284865856
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.87392193079
topicality: 0.87392193079
, mid: ""/m/066sg""
description: ""potato chip""
score: 0.733321428299
topicality: 0.733321428299
, mid: ""/m/02wbm""
description: ""food""
score: 0.710837185383
topicality: 0.710837185383
, mid: ""/m/02w08""
description: ""flavor""
score: 0.625933766365
topicality: 0.625933766365
]"
3250391737161-petit-beurre-chabrior.jpg,"[mid: ""/m/0h55b""
description: ""junk food""
score: 0.844040453434
topicality: 0.844040453434
, mid: ""/m/02n3pb""
description: ""product""
score: 0.838770449162
topicality: 0.838770449162
, mid: ""/m/01_bhs""
description: ""fast food""
score: 0.761791467667
topicality: 0.761791467667
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.688768863678
topicality: 0.688768863678
, mid: ""/m/02w08""
description: ""flavor""
score: 0.644686937332
topicality: 0.644686937332
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.62783229351
topicality: 0.62783229351
, mid: ""/m/02wbm""
description: ""food""
score: 0.59578114748
topicality: 0.59578114748
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.568245589733
topicality: 0.568245589733
, mid: ""/m/01cd9""
description: ""brand""
score: 0.510119616985
topicality: 0.510119616985
]"
20682330-blanc-de-poulet-saint-alby.jpg,"[mid: ""/m/03ylp97""
description: ""fish products""
score: 0.716477572918
topicality: 0.716477572918
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.651780605316
topicality: 0.651780605316
, mid: ""/m/02wbm""
description: ""food""
score: 0.539950549603
topicality: 0.539950549603
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.526744484901
topicality: 0.526744484901
]"
3254381025887-eau-de-source-cristaline.jpg,"[mid: ""/m/0838f""
description: ""water""
score: 0.870287060738
topicality: 0.870287060738
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.857976555824
topicality: 0.857976555824
, mid: ""/m/02n3pb""
description: ""product""
score: 0.767871081829
topicality: 0.767871081829
, mid: ""/m/02rlncx""
description: ""plastic bottle""
score: 0.706009924412
topicality: 0.706009924412
, mid: ""/m/01c6xf""
description: ""drinking water""
score: 0.578002750874
topicality: 0.578002750874
, mid: ""/m/04k94""
description: ""liquid""
score: 0.553945302963
topicality: 0.553945302963
, mid: ""/m/01jwgf""
description: ""product""
score: 0.537240087986
topicality: 0.537240087986
, mid: ""/m/050h26""
description: ""drinkware""
score: 0.533446192741
topicality: 0.533446192741
, mid: ""/m/0271t""
description: ""drink""
score: 0.500446677208
topicality: 0.500446677208
]"
3270190136842-confiture-de-myrtilles-carrefour.jpg,"[mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.878633499146
topicality: 0.878633499146
, mid: ""/m/02n3pb""
description: ""product""
score: 0.802610754967
topicality: 0.802610754967
, mid: ""/m/01384_""
description: ""jam""
score: 0.738002061844
topicality: 0.738002061844
, mid: ""/m/05v4tn""
description: ""lekvar""
score: 0.696016609669
topicality: 0.696016609669
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.685479462147
topicality: 0.685479462147
, mid: ""/m/01jwgf""
description: ""product""
score: 0.67775195837
topicality: 0.67775195837
, mid: ""/m/04jdhxy""
description: ""superfood""
score: 0.661642491817
topicality: 0.661642491817
, mid: ""/m/02w08""
description: ""flavor""
score: 0.589622318745
topicality: 0.589622318745
, mid: ""/m/01c4r0""
description: ""canning""
score: 0.563679099083
topicality: 0.563679099083
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.54914867878
topicality: 0.54914867878
]"
3270160203611-aiguillettes-de-poulet-aux-epices-tandoori-picard.jpg,"[mid: ""/m/04scj""
description: ""meat""
score: 0.564866364002
topicality: 0.564866364002
, mid: ""/m/03qnfyd""
description: ""animal source foods""
score: 0.55263209343
topicality: 0.55263209343
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.520727097988
topicality: 0.520727097988
]"
3254691585804-mangue-passion-pressade.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.912159204483
topicality: 0.912159204483
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.758360505104
topicality: 0.758360505104
, mid: ""/m/01jwgf""
description: ""product""
score: 0.704476177692
topicality: 0.704476177692
, mid: ""/m/04k94""
description: ""liquid""
score: 0.60314399004
topicality: 0.60314399004
, mid: ""/m/02w08""
description: ""flavor""
score: 0.589417099953
topicality: 0.589417099953
, mid: ""/m/036qh8""
description: ""produce""
score: 0.502381563187
topicality: 0.502381563187
]"
26035468-les-galettes-bretonnes-pur-beurre-kergrist.jpg,"[mid: ""/m/07s6nbt""
description: ""text""
score: 0.852421462536
topicality: 0.852421462536
, mid: ""/m/011s0""
description: ""advertising""
score: 0.708579242229
topicality: 0.708579242229
, mid: ""/m/03gq5hm""
description: ""font""
score: 0.705787301064
topicality: 0.705787301064
]"
80042556-polpa-tomates-concassees-fines-mutti.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.784169197083
topicality: 0.784169197083
, mid: ""/m/01jwgf""
description: ""product""
score: 0.769567608833
topicality: 0.769567608833
, mid: ""/m/01c4r0""
description: ""canning""
score: 0.676933526993
topicality: 0.676933526993
, mid: ""/m/02jnhm""
description: ""tin can""
score: 0.653915643692
topicality: 0.653915643692
, mid: ""/m/0271t""
description: ""drink""
score: 0.62644547224
topicality: 0.62644547224
, mid: ""/m/02w08""
description: ""flavor""
score: 0.626264333725
topicality: 0.626264333725
]"
20210090-pur-jus-de-pamplemousse-vitafit.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.798309504986
topicality: 0.798309504986
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.781908333302
topicality: 0.781908333302
, mid: ""/m/0271t""
description: ""drink""
score: 0.708532631397
topicality: 0.708532631397
, mid: ""/m/027zm8""
description: ""lemonade""
score: 0.603217363358
topicality: 0.603217363358
, mid: ""/m/02w08""
description: ""flavor""
score: 0.596656382084
topicality: 0.596656382084
, mid: ""/m/058hry""
description: ""smoothie""
score: 0.511234343052
topicality: 0.511234343052
]"
3257971080112-eau-minerale-naturelle-mont-roucous-mont-roucous.jpg,"[mid: ""/m/0838f""
description: ""water""
score: 0.974485695362
topicality: 0.974485695362
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.944481909275
topicality: 0.944481909275
, mid: ""/m/024247""
description: ""bottled water""
score: 0.888739228249
topicality: 0.888739228249
, mid: ""/m/02rlncx""
description: ""plastic bottle""
score: 0.887991011143
topicality: 0.887991011143
, mid: ""/m/02267z""
description: ""mineral water""
score: 0.862747371197
topicality: 0.862747371197
, mid: ""/m/01c6xf""
description: ""drinking water""
score: 0.812120199203
topicality: 0.812120199203
, mid: ""/m/02n3pb""
description: ""product""
score: 0.806294739246
topicality: 0.806294739246
, mid: ""/m/01jwgf""
description: ""product""
score: 0.798849999905
topicality: 0.798849999905
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.779731452465
topicality: 0.779731452465
, mid: ""/m/0qlx1""
description: ""distilled water""
score: 0.769721984863
topicality: 0.769721984863
]"
80176800-nutella-ferrero-nutella.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.854495167732
topicality: 0.854495167732
, mid: ""/m/06dg4d""
description: ""chocolate spread""
score: 0.74043494463
topicality: 0.74043494463
, mid: ""/m/02vr79f""
description: ""fruit preserve""
score: 0.717900753021
topicality: 0.717900753021
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.710448384285
topicality: 0.710448384285
, mid: ""/m/01jwgf""
description: ""product""
score: 0.674402952194
topicality: 0.674402952194
, mid: ""/m/0grqz""
description: ""sauces""
score: 0.620871543884
topicality: 0.620871543884
, mid: ""/m/02w08""
description: ""flavor""
score: 0.609414637089
topicality: 0.609414637089
]"
20250454-pate-brisee-pur-beurre-crusti-frais-lidl.jpg,"[mid: ""/m/0h55b""
description: ""junk food""
score: 0.941354453564
topicality: 0.941354453564
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.934844851494
topicality: 0.934844851494
, mid: ""/m/01hrv5""
description: ""popcorn""
score: 0.827957212925
topicality: 0.827957212925
, mid: ""/m/01_bhs""
description: ""fast food""
score: 0.814583420753
topicality: 0.814583420753
, mid: ""/m/02n3pb""
description: ""product""
score: 0.805105209351
topicality: 0.805105209351
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.752205491066
topicality: 0.752205491066
, mid: ""/m/02wbm""
description: ""food""
score: 0.673655927181
topicality: 0.673655927181
, mid: ""/m/02w08""
description: ""flavor""
score: 0.63380074501
topicality: 0.63380074501
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.602958261967
topicality: 0.602958261967
, mid: ""/m/07_lq""
description: ""vegetarian food""
score: 0.56224668026
topicality: 0.56224668026
]"
3254691585934-le-bio-multifruit-pressade.jpg,"[mid: ""/m/02n3pb""
description: ""product""
score: 0.916479825974
topicality: 0.916479825974
, mid: ""/m/01jwgf""
description: ""product""
score: 0.746367394924
topicality: 0.746367394924
, mid: ""/m/01z1kdw""
description: ""juice""
score: 0.721780359745
topicality: 0.721780359745
, mid: ""/m/02w08""
description: ""flavor""
score: 0.635815799236
topicality: 0.635815799236
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.626667559147
topicality: 0.626667559147
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.602834820747
topicality: 0.602834820747
, mid: ""/m/08tlbj""
description: ""natural foods""
score: 0.573452293873
topicality: 0.573452293873
, mid: ""/m/04k94""
description: ""liquid""
score: 0.541180193424
topicality: 0.541180193424
]"
3270190117759-vinaigrette-nature-allegee-en-matieres-grasses-25-mg-carrefour-carrefour.jpg,"[mid: ""/m/01z1kdw""
description: ""juice""
score: 0.896818101406
topicality: 0.896818101406
, mid: ""/m/02n3pb""
description: ""product""
score: 0.856246888638
topicality: 0.856246888638
, mid: ""/m/01jwgf""
description: ""product""
score: 0.650897145271
topicality: 0.650897145271
, mid: ""/m/0gtdm""
description: ""condiment""
score: 0.626974642277
topicality: 0.626974642277
, mid: ""/m/04k94""
description: ""liquid""
score: 0.554155647755
topicality: 0.554155647755
, mid: ""/m/0271t""
description: ""drink""
score: 0.525509178638
topicality: 0.525509178638
]"
3270160471966-2-galettes-au-sarrasin-jambon-champignon-emmental-surgelees-picard.jpg,"[mid: ""/m/01ykh""
description: ""cuisine""
score: 0.81769746542
topicality: 0.81769746542
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.756542623043
topicality: 0.756542623043
, mid: ""/m/02wbm""
description: ""food""
score: 0.70887106657
topicality: 0.70887106657
, mid: ""/m/07hr9x""
description: ""flatbread""
score: 0.601585507393
topicality: 0.601585507393
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.56060051918
topicality: 0.56060051918
, mid: ""/m/0hz4q""
description: ""breakfast""
score: 0.509888112545
topicality: 0.509888112545
]"
20198428-allumettes-de-lardons-fumees-saint-alby-lidl-stiftung-co-kg.jpg,"[mid: ""/m/01ykh""
description: ""cuisine""
score: 0.690723419189
topicality: 0.690723419189
, mid: ""/m/02wbm""
description: ""food""
score: 0.683551311493
topicality: 0.683551311493
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.622283935547
topicality: 0.622283935547
, mid: ""/m/021s_r""
description: ""convenience food""
score: 0.583532810211
topicality: 0.583532810211
, mid: ""/m/0p57p""
description: ""recipe""
score: 0.56769156456
topicality: 0.56769156456
, mid: ""/m/02w08""
description: ""flavor""
score: 0.551941812038
topicality: 0.551941812038
, mid: ""/m/04scj""
description: ""meat""
score: 0.548083841801
topicality: 0.548083841801
, mid: ""/m/021t1z""
description: ""prepackaged meal""
score: 0.526979625225
topicality: 0.526979625225
]"
3268840001008-eau-de-source-cristaline.jpg,"[mid: ""/m/0838f""
description: ""water""
score: 0.971252441406
topicality: 0.971252441406
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.925614416599
topicality: 0.925614416599
, mid: ""/m/02rlncx""
description: ""plastic bottle""
score: 0.884283185005
topicality: 0.884283185005
, mid: ""/m/024247""
description: ""bottled water""
score: 0.855907618999
topicality: 0.855907618999
, mid: ""/m/02n3pb""
description: ""product""
score: 0.843456447124
topicality: 0.843456447124
, mid: ""/m/01c6xf""
description: ""drinking water""
score: 0.806658148766
topicality: 0.806658148766
, mid: ""/m/02267z""
description: ""mineral water""
score: 0.803740620613
topicality: 0.803740620613
, mid: ""/m/0qlx1""
description: ""distilled water""
score: 0.779582560062
topicality: 0.779582560062
, mid: ""/m/039jq""
description: ""glass""
score: 0.776668787003
topicality: 0.776668787003
, mid: ""/m/089mxq""
description: ""glass bottle""
score: 0.775063455105
topicality: 0.775063455105
]"
40055626-kit-kat-kit-kat-nestle.jpg,"[mid: ""/m/01ww8y""
description: ""snack""
score: 0.849619746208
topicality: 0.849619746208
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.802712738514
topicality: 0.802712738514
, mid: ""/m/02n3pb""
description: ""product""
score: 0.781340003014
topicality: 0.781340003014
, mid: ""/m/02w08""
description: ""flavor""
score: 0.638767540455
topicality: 0.638767540455
, mid: ""/m/01jwgf""
description: ""product""
score: 0.611281394958
topicality: 0.611281394958
, mid: ""/m/0pmlq""
description: ""chocolate bar""
score: 0.53822851181
topicality: 0.53822851181
, mid: ""/m/011s0""
description: ""advertising""
score: 0.511985421181
topicality: 0.511985421181
]"
54492806-ion-4-gout-citron-powerade.jpg,"[mid: ""/m/0838f""
description: ""water""
score: 0.87449079752
topicality: 0.87449079752
, mid: ""/m/02n3pb""
description: ""product""
score: 0.827296972275
topicality: 0.827296972275
, mid: ""/m/04dr76w""
description: ""bottle""
score: 0.815039336681
topicality: 0.815039336681
, mid: ""/m/01jwgf""
description: ""product""
score: 0.694126367569
topicality: 0.694126367569
, mid: ""/m/02rlncx""
description: ""plastic bottle""
score: 0.618193030357
topicality: 0.618193030357
, mid: ""/m/039jq""
description: ""glass""
score: 0.533729791641
topicality: 0.533729791641
]"
3255290250520-gateau-au-fromage-blanc-le-ster.jpg,"[mid: ""/m/02wbm""
description: ""food""
score: 0.609964251518
topicality: 0.609964251518
, mid: ""/m/01ykh""
description: ""cuisine""
score: 0.544647872448
topicality: 0.544647872448
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.535155117512
topicality: 0.535155117512
, mid: ""/m/02w08""
description: ""flavor""
score: 0.516160488129
topicality: 0.516160488129
]"
26034669-gaufrettes-fines-au-beurre-delice-veritable-delice.jpg,"[mid: ""/m/02wbm""
description: ""food""
score: 0.80426222086
topicality: 0.80426222086
, mid: ""/m/02k8rz""
description: ""wafer""
score: 0.794929623604
topicality: 0.794929623604
, mid: ""/m/0166z_""
description: ""pizzelle""
score: 0.792751848698
topicality: 0.792751848698
, mid: ""/m/02q08p0""
description: ""dish""
score: 0.752319931984
topicality: 0.752319931984
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.746390044689
topicality: 0.746390044689
, mid: ""/m/01dwsz""
description: ""waffle""
score: 0.707961857319
topicality: 0.707961857319
, mid: ""/m/0h55b""
description: ""junk food""
score: 0.663279056549
topicality: 0.663279056549
, mid: ""/m/0cdkwh""
description: ""treacle tart""
score: 0.624406576157
topicality: 0.624406576157
, mid: ""/m/0hz4q""
description: ""breakfast""
score: 0.615156948566
topicality: 0.615156948566
, mid: ""/m/02w08""
description: ""flavor""
score: 0.556722342968
topicality: 0.556722342968
]"
20501006-brioche-tressee-maitre-jean-pierre-maitre-jean-pierre.jpg,"[mid: ""/m/0h55b""
description: ""junk food""
score: 0.763524055481
topicality: 0.763524055481
, mid: ""/m/01ww8y""
description: ""snack""
score: 0.650959730148
topicality: 0.650959730148
, mid: ""/m/02w08""
description: ""flavor""
score: 0.595633685589
topicality: 0.595633685589
, mid: ""/m/07xgrh""
description: ""ingredient""
score: 0.537685215473
topicality: 0.537685215473
, mid: ""/m/0284d""
description: ""dairy product""
score: 0.514971613884
topicality: 0.514971613884
, mid: ""/m/01jwgf""
description: ""product""
score: 0.50072234869
topicality: 0.50072234869
]"
